season,game_id,event_index,decision,call_type,luna_level,sonnet_level,final_level,final_source
2023-24,0022300492,14,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300492,15,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300497,0,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300497,1,CNC,Foul: Offensive,none,marginal,marginal,sonnet
2023-24,0022300497,2,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300497,3,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300497,4,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300497,5,CNC,Foul: Away from Play,marginal,,marginal,luna
2023-24,0022300497,6,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300497,7,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300497,9,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300497,10,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300497,11,CNC,Foul: Personal,legal,legal,legal,sonnet
2023-24,0022300497,12,CC,Foul: Personal,affecting,affecting,affecting,sonnet
2023-24,0022300497,13,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300497,15,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300497,16,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300497,17,CNC,Foul: Away from Play,marginal,,marginal,luna
2023-24,0022300497,18,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300497,19,CNC,Foul: Personal,legal,legal,legal,sonnet
2023-24,0022300497,20,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300497,21,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300497,23,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300497,24,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300497,25,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300497,27,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300498,0,CNC,Foul: Shooting,legal,legal,legal,sonnet
2023-24,0022300498,1,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300498,4,INC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300498,7,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300498,8,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300498,10,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300498,11,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300498,12,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300498,13,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300498,14,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300498,15,IC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300499,0,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300499,1,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300499,2,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300499,3,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300499,4,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300499,5,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300499,6,INC,Foul: Loose Ball,affecting,,affecting,luna
2023-24,0022300499,8,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300499,10,CNC,Foul: Personal,legal,legal,legal,sonnet
2023-24,0022300499,11,CNC,Foul: Personal,legal,legal,legal,sonnet
2023-24,0022300499,12,INC,Foul: Loose Ball,affecting,,affecting,luna
2023-24,0022300499,13,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300499,14,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300499,15,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300499,16,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300499,17,CNC,Foul: Shooting,none,none,none,sonnet
2023-24,0022300499,18,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300499,19,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300499,21,CNC,Foul: Shooting,legal,legal,legal,sonnet
2023-24,0022300499,22,CNC,Foul: Loose Ball,none,,none,luna
2023-24,0022300499,23,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300499,25,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300499,27,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300499,28,CNC,Foul: Shooting,none,,none,luna
2023-24,0022300499,29,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300499,30,INC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300499,31,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300499,32,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300499,33,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300501,0,CC,Foul: Loose Ball,affecting,,affecting,luna
2023-24,0022300501,1,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300501,2,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300501,4,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300501,5,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300501,7,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300501,8,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300501,9,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300501,10,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300501,11,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300501,13,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300501,14,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300501,15,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300501,16,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300503,0,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300503,1,CNC,Foul: Loose Ball,legal,legal,legal,sonnet
2023-24,0022300503,2,CNC,Foul: Offensive,legal,legal,legal,sonnet
2023-24,0022300503,3,CNC,Foul: Shooting,legal,legal,legal,sonnet
2023-24,0022300503,4,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300503,5,CNC,Foul: Offensive,none,none,none,sonnet
2023-24,0022300503,6,CNC,Foul: Shooting,legal,legal,legal,sonnet
2023-24,0022300503,7,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300503,8,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300503,9,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300503,11,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300503,12,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2023-24,0022300503,13,INC,Foul: Offensive,affecting,,affecting,luna
2023-24,0022300503,14,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300505,0,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300505,1,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300505,3,CNC,Foul: Shooting,none,none,none,sonnet
2023-24,0022300505,4,INC,Foul: Offensive,affecting,,affecting,luna
2023-24,0022300505,5,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300505,6,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300505,7,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300505,9,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300505,10,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300505,11,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300505,12,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300505,13,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300506,0,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300506,1,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300506,3,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300506,4,CNC,Foul: Offensive,legal,legal,legal,sonnet
2023-24,0022300506,5,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300506,6,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300506,7,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300506,8,CNC,Foul: Personal,unclear,,unclear,luna
2023-24,0022300506,11,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300506,12,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300506,13,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300506,14,CNC,Foul: Offensive,legal,legal,legal,sonnet
2023-24,0022300506,15,CNC,Foul: Shooting,unclear,unclear,unclear,sonnet
2023-24,0022300506,16,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300506,17,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300506,18,CNC,Foul: Offensive,none,none,none,sonnet
2023-24,0022300506,19,CNC,Foul: Offensive,legal,legal,legal,sonnet
2023-24,0022300506,20,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300506,22,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300506,23,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300506,24,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300506,25,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300506,26,CNC,Foul: Offensive,legal,legal,legal,sonnet
2023-24,0022300506,27,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300506,28,CC,Foul: Offensive,affecting,affecting,affecting,sonnet
2023-24,0022300506,29,INC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300506,31,CNC,Foul: Shooting,legal,legal,legal,sonnet
2023-24,0022300506,32,CNC,Foul: Loose Ball,legal,,legal,luna
2023-24,0022300506,33,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300507,0,CNC,Foul: Offensive,unclear,legal,legal,sonnet
2023-24,0022300507,2,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300507,3,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300507,4,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300507,5,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300507,6,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300507,7,CNC,Foul: Personal,legal,,legal,luna
2023-24,0022300507,9,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300507,10,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300507,11,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300507,12,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300507,13,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300507,14,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300507,16,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300507,17,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300507,18,INC,Foul: Offensive,affecting,,affecting,luna
2023-24,0022300507,19,IC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300507,20,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300507,21,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300507,22,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300516,0,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300516,1,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300516,2,INC,Foul: Offensive,affecting,,affecting,luna
2023-24,0022300516,3,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300516,4,INC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300516,5,CNC,Foul: Shooting,legal,legal,legal,sonnet
2023-24,0022300516,6,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300516,7,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300516,8,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300516,9,CC,Foul: Offensive,affecting,affecting,affecting,sonnet
2023-24,0022300516,10,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300516,11,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300516,12,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300516,13,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300516,14,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300517,0,CC,Foul: Offensive,affecting,,affecting,luna
2023-24,0022300517,1,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300517,2,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300517,3,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300517,4,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300517,6,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300517,7,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300517,9,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300517,11,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300517,12,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300517,13,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2023-24,0022300517,14,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300517,15,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300517,17,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300517,18,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300517,19,INC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300517,20,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300517,21,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300517,23,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300517,26,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300517,28,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300517,29,CC,Foul: Offensive,affecting,,affecting,luna
2023-24,0022300521,0,IC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300521,1,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300521,2,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300521,3,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300521,5,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300521,6,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300521,7,CNC,Foul: Shooting,none,,none,luna
2023-24,0022300521,8,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300521,13,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2023-24,0022300521,14,CNC,Foul: Shooting,legal,legal,legal,sonnet
2023-24,0022300521,16,IC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300521,17,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300521,18,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300521,19,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300521,20,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300521,21,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2023-24,0022300521,22,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300521,23,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300521,24,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300521,25,CNC,Foul: Shooting,none,none,none,sonnet
2023-24,0022300521,26,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300521,27,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300521,28,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300521,29,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300521,30,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300523,0,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300523,1,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300523,2,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300523,3,CC,Foul: Offensive,affecting,,affecting,luna
2023-24,0022300523,4,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300523,5,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300523,7,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300523,8,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300523,9,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300523,10,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300523,11,CC,Foul: Loose Ball,affecting,,affecting,luna
2023-24,0022300523,12,CC,Foul: Non-Unsportsmanlike Tech Flopping,unclear,not_contact_judgment,not_contact_judgment,sonnet
2023-24,0022300523,13,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300523,14,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300523,15,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300523,16,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300523,17,CNC,Foul: Away from Play,marginal,,marginal,luna
2023-24,0022300523,18,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300523,19,CNC,Foul: Offensive,none,legal,legal,sonnet
2023-24,0022300523,20,INC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300523,21,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300523,22,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300523,23,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300523,25,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300523,27,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300523,28,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300523,29,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300523,30,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300523,31,CNC,Foul: Offensive,none,none,none,sonnet
2023-24,0022300523,32,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300523,33,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300523,34,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300526,0,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300526,1,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300526,2,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300526,3,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300526,4,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300526,5,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300526,6,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300526,7,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300526,8,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300526,9,CNC,Foul: Offensive,unclear,marginal,marginal,sonnet
2023-24,0022300526,10,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300526,11,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300526,12,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300530,0,INC,Foul: Offensive,affecting,,affecting,luna
2023-24,0022300530,1,IC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300530,2,INC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300530,4,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300530,5,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300530,6,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300530,7,INC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300530,8,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300530,10,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300530,11,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300530,12,CNC,Foul: Away from Play,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300530,13,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300530,14,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300530,15,CNC,Foul: Away from Play,marginal,,marginal,luna
2023-24,0022300530,17,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300534,0,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300534,1,CC,Foul: Personal,affecting,not_contact_judgment,not_contact_judgment,sonnet
2023-24,0022300534,2,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300534,3,CNC,Foul: Personal,unclear,,unclear,luna
2023-24,0022300534,4,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300534,6,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300534,7,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300534,8,CNC,Foul: Offensive,unclear,,unclear,luna
2023-24,0022300534,9,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300534,10,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300534,11,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300534,12,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300535,0,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300535,2,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300535,3,IC,Foul: Loose Ball,affecting,marginal,marginal,sonnet
2023-24,0022300535,4,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300535,5,INC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300535,6,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300535,8,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300535,9,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300535,10,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300535,11,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300535,12,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300535,13,CNC,Foul: Shooting,none,none,none,sonnet
2023-24,0022300548,0,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300548,4,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300548,5,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300548,6,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300548,7,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300552,0,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300552,1,CNC,Foul: Offensive,none,legal,legal,sonnet
2023-24,0022300552,2,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300552,3,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300552,4,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2023-24,0022300552,5,CNC,Foul: Offensive,legal,legal,legal,sonnet
2023-24,0022300552,6,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300552,7,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300552,8,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300552,9,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300552,11,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300552,12,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300552,13,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300552,14,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300552,15,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300552,16,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300552,17,CNC,Foul: Offensive,none,none,none,sonnet
2023-24,0022300552,18,CC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300552,19,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300552,20,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300552,21,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300552,22,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300553,1,CNC,Foul: Defense 3 Second,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300553,2,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300553,4,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300553,5,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300553,6,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300553,7,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300553,8,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300553,9,INC,Foul: Loose Ball,affecting,,affecting,luna
2023-24,0022300553,10,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300553,11,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300553,12,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300556,0,CNC,Foul: Offensive,marginal,,marginal,luna
2023-24,0022300556,1,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300556,2,CNC,Foul: Offensive,none,none,none,sonnet
2023-24,0022300556,3,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300556,4,CNC,Foul: Offensive,legal,legal,legal,sonnet
2023-24,0022300556,5,CNC,Foul: Offensive,legal,legal,legal,sonnet
2023-24,0022300556,6,CC,Foul: Shooting,affecting,affecting,affecting,sonnet
2023-24,0022300556,7,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300556,8,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300556,9,CNC,Foul: Offensive,none,,none,luna
2023-24,0022300556,10,CNC,Foul: Offensive,legal,legal,legal,sonnet
2023-24,0022300556,12,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300556,13,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300556,14,CNC,Foul: Shooting,none,none,none,sonnet
2023-24,0022300556,15,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300556,16,CC,Foul: Personal,not_contact_judgment,,not_contact_judgment,luna
2023-24,0022300557,0,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300557,1,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300557,2,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300557,4,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300557,5,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300557,6,CC,Foul: Shooting,affecting,,affecting,luna
2023-24,0022300557,7,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300557,8,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300557,9,CNC,Foul: Shooting,legal,,legal,luna
2023-24,0022300557,10,CNC,Foul: Personal,marginal,,marginal,luna
2023-24,0022300557,11,CNC,Foul: Loose Ball,marginal,,marginal,luna
2023-24,0022300557,12,CNC,Foul: Shooting,marginal,,marginal,luna
2023-24,0022300557,13,CC,Foul: Personal,affecting,,affecting,luna
2023-24,0022300557,14,CNC,Foul: Loose Ball,marginal,,marginal,luna
